index,elapsed_time,time,temp
1606,48343.34,819064.703,23.64
1607,48373.44,819094.796,23.65
1608,48403.55,819124.906,23.63
1609,48433.64,819155.0,23.73
1610,48463.75,819185.109,23.68
1611,48493.84,819215.203,23.72
1612,48523.95,819245.312,23.62
1613,48554.05,819275.406,23.65
1614,48584.16,819305.515,23.70
1615,48614.25,819335.609,23.70
1616,48644.36,819365.718,23.68
1617,48674.45,819395.812,23.68
1618,48704.56,819425.921,23.67
1619,48734.66,819456.015,23.67
1620,48764.77,819486.125,23.68
1621,48794.86,819516.218,23.77
1622,48824.97,819546.328,23.74
1623,48855.06,819576.421,23.71
1624,48885.17,819606.531,23.71
1625,48915.27,819636.625,23.69
1626,48945.38,819666.734,23.70
1627,48975.47,819696.828,23.69
1628,49005.58,819726.937,23.68
1629,49035.67,819757.031,23.70
1630,49065.78,819787.14,23.73
1631,49095.88,819817.234,23.74
1632,49125.98,819847.343,23.71
1633,49156.08,819877.437,23.66
1634,49186.19,819907.546,23.69
1635,49216.28,819937.64,23.68
1636,49246.39,819967.75,23.73
1637,49276.48,819997.843,23.64
1638,49306.59,820027.953,23.63
1639,49336.69,820058.046,23.65
1640,49366.8,820088.156,23.67
1641,49396.89,820118.25,23.71
1642,49427.0,820148.359,23.63
1643,49457.09,820178.453,23.72
1644,49487.2,820208.562,23.73
1645,49517.3,820238.656,23.71
1646,49547.41,820268.765,23.67
1647,49577.5,820298.859,23.67
1648,49607.61,820328.968,23.73
1649,49637.72,820359.078,23.75
1650,49667.81,820389.171,23.73
1651,49697.92,820419.281,23.64
1652,49728.02,820449.375,23.72
1653,49758.12,820479.484,23.77
1654,49788.22,820509.578,23.75
1655,49818.33,820539.687,23.79
1656,49848.42,820569.781,23.78
1657,49878.53,820599.89,23.72
1658,49908.62,820629.984,23.72
1659,49938.73,820660.093,23.64
1660,49968.83,820690.187,23.66
1661,49998.94,820720.296,23.68
1662,50029.03,820750.39,23.64
1663,50059.14,820780.5,23.67
1664,50089.23,820810.593,23.69
1665,50119.34,820840.703,23.73
1666,50149.44,820870.796,23.72
1667,50179.55,820900.906,23.69
1668,50209.64,820931.0,23.64
1669,50239.75,820961.109,23.65
1670,50269.84,820991.203,23.68
1671,50299.95,821021.312,23.64
1672,50330.05,821051.406,23.63
1673,50360.16,821081.515,23.71
1674,50390.25,821111.609,23.65
1675,50420.36,821141.718,23.70
1676,50450.45,821171.812,23.64
1677,50480.56,821201.921,23.63
1678,50510.66,821232.015,23.70
1679,50540.77,821262.125,23.66
1680,50570.86,821292.218,23.62
1681,50600.97,821322.328,23.64
1682,50631.06,821352.421,23.62
1683,50661.17,821382.531,23.64
1684,50691.27,821412.625,23.67
1685,50721.38,821442.734,23.67
1686,50751.48,821472.843,23.65
1687,50781.58,821502.937,23.67
1688,50811.69,821533.046,23.62
1689,50841.78,821563.14,23.65
1690,50871.89,821593.25,23.66
1691,50901.98,821623.343,23.67
1692,50932.09,821653.453,23.67
1693,50962.19,821683.546,23.69
1694,50992.3,821713.656,23.71
1695,51022.39,821743.75,23.69
1696,51052.5,821773.859,23.69
1697,51082.59,821803.953,23.74
1698,51112.7,821834.062,23.75
1699,51142.8,821864.156,23.79
1700,51172.91,821894.265,23.76
1701,51203.0,821924.359,23.72
1702,51233.11,821954.468,23.72
1703,51263.2,821984.562,23.72
1704,51293.31,822014.671,23.73
1705,51323.41,822044.765,23.67
1706,51353.52,822074.875,23.76
1707,51383.61,822104.968,23.69
1708,51413.72,822135.078,23.73
1709,51443.81,822165.171,23.71
1710,51473.92,822195.281,23.68
1711,51504.02,822225.375,23.65
1712,51534.12,822255.484,23.60
1713,51564.22,822285.578,23.66
1714,51594.33,822315.687,23.70
1715,51624.42,822345.781,23.63
1716,51654.53,822375.89,23.63
1717,51684.62,822405.984,23.63
1718,51714.73,822436.093,23.62
1719,51744.84,822466.203,23.64
1720,51774.94,822496.296,23.65
1721,51805.05,822526.406,23.63
1722,51835.14,822556.5,23.64
1723,51865.25,822586.609,23.68
1724,51895.34,822616.703,23.69
1725,51925.45,822646.812,23.67
1726,51955.55,822676.906,23.76
1727,51985.66,822707.015,23.79
1728,52015.75,822737.109,23.69
1729,52045.86,822767.218,23.78
1730,52075.95,822797.312,23.79
1731,52106.06,822827.421,23.79
1732,52136.16,822857.515,23.71
1733,52166.27,822887.625,23.71
1734,52196.36,822917.718,23.68
1735,52226.47,822947.828,23.67
1736,52256.56,822977.921,23.73
1737,52286.67,823008.031,23.77
1738,52316.77,823038.125,23.74
1739,52346.88,823068.234,23.70
1740,52376.97,823098.328,23.73
1741,52407.08,823128.437,23.74
1742,52437.17,823158.531,23.80
1743,52467.28,823188.64,23.78
1744,52497.38,823218.734,23.74
1745,52527.48,823248.843,23.80
1746,52557.58,823278.937,23.69
1747,52587.69,823309.046,23.70
1748,52617.78,823339.14,23.69
1749,52647.89,823369.25,23.74
1750,52677.98,823399.343,23.69
1751,52708.09,823429.453,23.68
1752,52738.19,823459.546,23.68
1753,52768.3,823489.656,23.68
1754,52798.39,823519.75,23.70
1755,52828.5,823549.859,23.72
1756,52858.59,823579.953,23.71
1757,52888.7,823610.062,23.69
1758,52918.81,823640.171,23.74
1759,52948.91,823670.265,23.66
1760,52979.02,823700.375,23.62
1761,53009.11,823730.468,23.63
1762,53039.22,823760.578,23.66
1763,53069.31,823790.671,23.66
1764,53099.42,823820.781,23.67
1765,53129.52,823850.875,23.69
1766,53159.62,823880.984,23.66
1767,53189.72,823911.078,23.69
1768,53219.83,823941.187,23.70
1769,53249.92,823971.281,23.63
1770,53280.03,824001.39,23.66
1771,53310.12,824031.484,23.71
1772,53340.23,824061.593,23.71
1773,53370.33,824091.687,23.67
1774,53400.44,824121.796,23.73
1775,53430.53,824151.89,23.71
1776,53460.64,824182.0,23.71
1777,53490.73,824212.093,23.79
1778,53520.84,824242.203,23.70
1779,53550.94,824272.296,23.65
1780,53581.05,824302.406,23.72
1781,53611.14,824332.5,23.71
1782,53641.25,824362.609,23.67
1783,53671.34,824392.703,23.65
1784,53701.45,824422.812,23.74
1785,53731.55,824452.906,23.72
1786,53761.66,824483.015,23.66
1787,53791.75,824513.109,23.74
1788,53821.86,824543.218,23.71
1789,53851.95,824573.312,23.64
1790,53882.06,824603.421,23.65
1791,53912.16,824633.515,23.67
1792,53942.27,824663.625,23.68
1793,53972.36,824693.718,23.80
1794,54002.47,824723.828,23.68
1795,54032.56,824753.921,23.69
1796,54062.67,824784.031,23.70
1797,54092.77,824814.125,23.77
1798,54122.88,824844.234,23.83
1799,54152.97,824874.328,23.78
1800,54183.08,824904.437,23.73
1801,54213.17,824934.531,23.70
1802,54243.28,824964.64,23.70
1803,54273.38,824994.734,23.75
1804,54303.48,825024.843,23.69
1805,54333.58,825054.937,23.68
1806,54363.69,825085.046,23.71
1807,54393.78,825115.14,23.66
1808,54423.89,825145.25,23.67
1809,54453.98,825175.343,23.73
1810,54484.09,825205.453,23.71
1811,54514.19,825235.546,23.66
1812,54544.3,825265.656,23.66
1813,54574.41,825295.765,23.67
1814,54604.5,825325.859,23.66
1815,54634.61,825355.968,23.65
1816,54664.7,825386.062,23.66
1817,54694.81,825416.171,23.72
1818,54724.91,825446.265,23.66
1819,54755.02,825476.375,23.65
1820,54785.11,825506.468,23.66
1821,54815.22,825536.578,23.67
1822,54845.31,825566.671,23.68
1823,54875.42,825596.781,23.62
1824,54905.52,825626.875,23.69
1825,54935.62,825656.984,23.66
1826,54965.72,825687.078,23.68
1827,54995.83,825717.187,23.71
1828,55025.92,825747.281,23.65
1829,55056.03,825777.39,23.75
1830,55086.12,825807.484,23.76
1831,55116.23,825837.593,23.73
1832,55146.33,825867.687,23.72
1833,55176.44,825897.796,23.66
1834,55206.53,825927.89,23.71
1835,55236.64,825958.0,23.64
1836,55266.73,825988.093,23.72
1837,55296.84,826018.203,23.71
1838,55326.94,826048.296,23.65
1839,55357.05,826078.406,23.66
1840,55387.14,826108.5,23.69
1841,55417.25,826138.609,23.68
1842,55447.34,826168.703,23.69
1843,55477.45,826198.812,23.71
1844,55507.55,826228.906,23.68
1845,55537.66,826259.015,23.69
1846,55567.75,826289.109,23.70
1847,55597.86,826319.218,23.69
1848,55627.95,826349.312,23.65
1849,55658.06,826379.421,23.67
1850,55688.16,826409.515,23.68
1851,55718.27,826439.625,23.72
1852,55748.36,826469.718,23.70
1853,55778.47,826499.828,23.77
1854,55808.58,826529.937,23.73
1855,55838.67,826560.031,23.74
1856,55868.78,826590.14,23.80
1857,55898.88,826620.234,23.74
1858,55928.98,826650.343,23.74
1859,55959.08,826680.437,23.76
1860,55989.19,826710.546,23.75
1861,56019.28,826740.64,23.75
1862,56049.39,826770.75,23.69
1863,56079.48,826800.843,23.67
1864,56109.58,826830.937,23.74
1865,56139.69,826861.046,23.72
1866,56169.78,826891.14,23.69
1867,56199.89,826921.25,23.74
1868,56230.0,826951.359,23.72
1869,56260.09,826981.453,23.62
1870,56290.19,827011.546,23.67
1871,56320.3,827041.656,23.64
1872,56350.39,827071.75,23.66
1873,56380.5,827101.859,23.65
1874,56410.59,827131.953,23.66
1875,56440.7,827162.062,23.64
1876,56470.81,827192.171,23.67
1877,56500.91,827222.265,23.63
1878,56531.02,827252.375,23.64
1879,56561.11,827282.468,23.69
1880,56591.22,827312.578,23.69
1881,56621.31,827342.671,23.68
1882,56651.42,827372.781,23.64
1883,56681.52,827402.875,23.75
1884,56711.62,827432.984,23.66
1885,56741.72,827463.078,23.72
1886,56771.83,827493.187,23.73
1887,56801.92,827523.281,23.65
1888,56832.03,827553.39,23.67
1889,56862.12,827583.484,23.69
1890,56892.23,827613.593,23.71
1891,56922.33,827643.687,23.72
1892,56952.44,827673.796,23.67
1893,56982.53,827703.89,23.70
1894,57012.64,827734.0,23.76
1895,57042.73,827764.093,23.73
1896,57072.84,827794.203,23.77
1897,57102.94,827824.296,23.70
1898,57133.05,827854.406,23.73
1899,57163.14,827884.5,23.72
1900,57193.25,827914.609,23.70
1901,57223.34,827944.703,23.70
1902,57253.45,827974.812,23.70
1903,57283.55,828004.906,23.76
1904,57313.66,828035.015,23.71
1905,57343.75,828065.109,23.66
1906,57373.86,828095.218,23.67
1907,57403.95,828125.312,23.74
1908,57434.06,828155.421,23.73
1909,57464.16,828185.515,23.76
1910,57494.27,828215.625,23.74
1911,57524.36,828245.718,23.76
1912,57554.47,828275.828,23.66
1913,57584.56,828305.921,23.65
1914,57614.67,828336.031,23.68
1915,57644.77,828366.125,23.65
1916,57674.88,828396.234,23.70
1917,57704.97,828426.328,23.63
1918,57735.08,828456.437,23.66
1919,57765.17,828486.531,23.68
1920,57795.28,828516.64,23.58
1921,57825.38,828546.734,23.66
1922,57855.48,828576.843,23.72
1923,57885.58,828606.937,23.68
1924,57915.69,828637.046,23.65
1925,57945.78,828667.14,23.68
1926,57975.89,828697.25,23.68
1927,58005.98,828727.343,23.69
1928,58036.09,828757.453,23.70
1929,58066.19,828787.546,23.76
1930,58096.3,828817.656,23.76
1931,58126.39,828847.75,23.75
1932,58156.5,828877.859,23.73
1933,58186.59,828907.953,23.81
1934,58216.7,828938.062,23.72
1935,58246.8,828968.156,23.69
1936,58276.91,828998.265,23.73
1937,58307.0,829028.359,23.70
1938,58337.11,829058.468,23.72
1939,58367.2,829088.562,23.71
1940,58397.31,829118.671,23.68
1941,58427.41,829148.765,23.66
1942,58457.52,829178.875,23.64
1943,58487.61,829208.968,23.71
1944,58517.72,829239.078,23.69
1945,58547.81,829269.171,23.72
1946,58577.92,829299.281,23.65
1947,58608.02,829329.375,23.65
1948,58638.12,829359.484,23.65
1949,58668.22,829389.578,23.67
1950,58698.33,829419.687,23.77
1951,58728.42,829449.781,23.73
1952,58758.53,829479.89,23.71
1953,58788.62,829509.984,23.73
1954,58818.73,829540.093,23.72
1955,58848.84,829570.203,23.70
1956,58878.94,829600.296,23.70
1957,58909.05,829630.406,23.71
1958,58939.14,829660.5,23.73
1959,58969.25,829690.609,23.80
1960,58999.34,829720.703,23.73
1961,59029.45,829750.812,23.73
1962,59059.55,829780.906,23.70
1963,59089.66,829811.015,23.74
1964,59119.75,829841.109,23.66
1965,59149.86,829871.218,23.68
1966,59179.95,829901.312,23.68
1967,59210.06,829931.421,23.67
1968,59240.16,829961.515,23.68
1969,59270.27,829991.625,23.66
1970,59300.36,830021.718,23.68
1971,59330.47,830051.828,23.69
1972,59360.56,830081.921,23.67
1973,59390.67,830112.031,23.62
1974,59420.77,830142.125,23.72
1975,59450.88,830172.234,23.70
1976,59480.97,830202.328,23.64
1977,59511.08,830232.437,23.71
1978,59541.17,830262.531,23.70
1979,59571.28,830292.64,23.72
1980,59601.38,830322.734,23.68
1981,59631.48,830352.843,23.71
1982,59661.58,830382.937,23.68
1983,59691.69,830413.046,23.65
1984,59721.78,830443.14,23.68
1985,59751.89,830473.25,23.73
1986,59782.0,830503.359,23.74
1987,59812.09,830533.453,23.72
1988,59842.2,830563.562,23.68
1989,59872.3,830593.656,23.74
1990,59902.41,830623.765,23.74
1991,59932.5,830653.859,23.67
1992,59962.59,830683.953,23.75
1993,59992.7,830714.062,23.68
1994,60022.8,830744.156,23.71
1995,60052.91,830774.265,23.63
1996,60083.0,830804.359,23.66
1997,60113.11,830834.468,23.74
1998,60143.2,830864.562,23.75
1999,60173.31,830894.671,23.71
2000,60203.41,830924.765,23.69
2001,60233.52,830954.875,23.67
2002,60263.62,830984.984,23.73
2003,60293.72,831015.078,23.78
2004,60323.83,831045.187,23.73
2005,60353.92,831075.281,23.80
2006,60384.02,831105.375,23.72
2007,60414.12,831135.484,23.70
2008,60444.22,831165.578,23.78
2009,60474.33,831195.687,23.82
2010,60504.42,831225.781,23.73
2011,60534.53,831255.89,23.77
2012,60564.62,831285.984,23.78
2013,60594.73,831316.093,23.68
2014,60624.84,831346.203,23.67
2015,60654.94,831376.296,23.69
2016,60685.05,831406.406,23.69
2017,60715.14,831436.5,23.70
2018,60745.25,831466.609,23.68
2019,60775.34,831496.703,23.63
2020,60805.45,831526.812,23.68
2021,60835.55,831556.906,23.68
2022,60865.66,831587.015,23.70
2023,60895.75,831617.109,23.67
2024,60925.86,831647.218,23.67
2025,60955.95,831677.312,23.65
2026,60986.06,831707.421,23.76
2027,61016.16,831737.515,23.74
2028,61046.27,831767.625,23.74
2029,61076.36,831797.718,23.68
2030,61106.47,831827.828,23.66
2031,61136.56,831857.921,23.72
2032,61166.67,831888.031,23.68
2033,61196.77,831918.125,23.71
2034,61226.88,831948.234,23.70
2035,61256.97,831978.328,23.69
2036,61287.08,832008.437,23.72
2037,61317.17,832038.531,23.65
2038,61347.28,832068.64,23.65
2039,61377.38,832098.734,23.65
2040,61407.48,832128.843,23.72
2041,61437.58,832158.937,23.69
2042,61467.69,832189.046,23.63
2043,61497.78,832219.14,23.64
2044,61527.89,832249.25,23.66
2045,61557.98,832279.343,23.68
2046,61588.09,832309.453,23.68
2047,61618.19,832339.546,23.66
2048,61648.3,832369.656,23.61
2049,61678.39,832399.75,23.62
2050,61708.5,832429.859,23.73
2051,61738.59,832459.953,23.64
2052,61768.7,832490.062,23.70
2053,61798.8,832520.156,23.69
2054,61828.91,832550.265,23.68
2055,61859.0,832580.359,23.66
2056,61889.11,832610.468,23.74
2057,61919.2,832640.562,23.74
2058,61949.31,832670.671,23.65
2059,61979.41,832700.765,23.67
2060,62009.52,832730.875,23.65
2061,62039.61,832760.968,23.69
2062,62069.72,832791.078,23.65
2063,62099.81,832821.171,23.66
2064,62129.92,832851.281,23.66
2065,62160.02,832881.375,23.67
2066,62190.12,832911.484,23.68
2067,62220.23,832941.593,23.68
2068,62250.33,832971.687,23.67
2069,62280.44,833001.796,23.63
2070,62310.53,833031.89,23.67
2071,62340.64,833062.0,23.63
2072,62370.73,833092.093,23.70
2073,62400.84,833122.203,23.76
2074,62430.94,833152.296,23.63
2075,62461.05,833182.406,23.67
2076,62491.14,833212.5,23.67
2077,62521.25,833242.609,23.71
2078,62551.34,833272.703,23.71
2079,62581.45,833302.812,23.70
2080,62611.55,833332.906,23.70
2081,62641.66,833363.015,23.65
2082,62671.75,833393.109,23.66
2083,62701.86,833423.218,23.72
2084,62731.95,833453.312,23.74
2085,62762.06,833483.421,23.74
2086,62792.16,833513.515,23.71
2087,62822.27,833543.625,23.70
2088,62852.36,833573.718,23.64
2089,62882.47,833603.828,23.71
2090,62912.56,833633.921,23.68
2091,62942.67,833664.031,23.71
2092,62972.77,833694.125,23.71
2093,63002.88,833724.234,23.66
2094,63032.97,833754.328,23.70
2095,63063.08,833784.437,23.69
2096,63093.17,833814.531,23.64
2097,63123.28,833844.64,23.68
2098,63153.38,833874.734,23.63
2099,63183.48,833904.843,23.71
2100,63213.58,833934.937,23.76
2101,63243.69,833965.046,23.79
2102,63273.78,833995.14,23.64
2103,63303.89,834025.25,23.66
2104,63333.98,834055.343,23.73
2105,63364.09,834085.453,23.71
2106,63394.19,834115.546,23.68
2107,63424.3,834145.656,23.75
2108,63454.39,834175.75,23.74
2109,63484.5,834205.859,23.72
2110,63514.59,834235.953,23.70
2111,63544.7,834266.062,23.75
2112,63574.8,834296.156,23.66
2113,63604.91,834326.265,23.65
2114,63635.02,834356.375,23.62
2115,63665.11,834386.468,23.70
2116,63695.2,834416.562,23.68
2117,63725.31,834446.671,23.66
2118,63755.41,834476.765,23.73
2119,63785.52,834506.875,23.74
2120,63815.62,834536.984,23.66
2121,63845.72,834567.078,23.66
2122,63875.83,834597.187,23.74
2123,63905.92,834627.281,23.69
2124,63936.03,834657.39,23.66
2125,63966.12,834687.484,23.68
2126,63996.23,834717.593,23.71
2127,64026.33,834747.687,23.67
2128,64056.44,834777.796,23.71
2129,64086.53,834807.89,23.73
2130,64116.64,834838.0,23.73
2131,64146.73,834868.093,23.70
2132,64176.84,834898.203,23.71
2133,64206.94,834928.296,23.69
2134,64237.05,834958.406,23.67
2135,64267.14,834988.5,23.71
2136,64297.25,835018.609,23.70
2137,64327.34,835048.703,23.71
2138,64357.45,835078.812,23.72
2139,64387.55,835108.906,23.70
2140,64417.66,835139.015,23.64
2141,64447.75,835169.109,23.65
2142,64477.86,835199.218,23.62
2143,64507.95,835229.312,23.72
2144,64538.06,835259.421,23.66
2145,64568.16,835289.515,23.69
2146,64598.27,835319.625,23.68
2147,64628.36,835349.718,23.64
2148,64658.47,835379.828,23.63
2149,64688.56,835409.921,23.69
2150,64718.67,835440.031,23.61
2151,64748.77,835470.125,23.67
2152,64778.88,835500.234,23.64
2153,64808.97,835530.328,23.62
2154,64839.08,835560.437,23.64
2155,64869.17,835590.531,23.73
2156,64899.28,835620.64,23.65
2157,64929.38,835650.734,23.72
2158,64959.48,835680.843,23.75
2159,64989.58,835710.937,23.73
2160,65019.69,835741.046,23.73
2161,65049.78,835771.14,23.69
2162,65079.89,835801.25,23.70
2163,65109.98,835831.343,23.88
2164,65140.09,835861.453,23.78
2165,65170.19,835891.546,23.68
2166,65200.3,835921.656,23.70
2167,65230.39,835951.75,23.68
2168,65260.5,835981.859,23.76
2169,65290.59,836011.953,23.65
2170,65320.7,836042.062,23.64
2171,65350.81,836072.171,23.63
2172,65380.91,836102.265,23.65
2173,65411.02,836132.375,23.64
2174,65441.11,836162.468,23.71
2175,65471.22,836192.578,23.72
2176,65501.31,836222.671,23.70
2177,65531.42,836252.781,23.68
2178,65561.52,836282.875,23.74
2179,65591.62,836312.984,23.74
2180,65621.72,836343.078,23.66
2181,65651.83,836373.187,23.64
2182,65681.92,836403.281,23.62
2183,65712.03,836433.39,23.67
2184,65742.12,836463.484,23.65
2185,65772.23,836493.593,23.71
2186,65802.33,836523.687,23.73
2187,65832.42,836553.781,23.73
2188,65862.53,836583.89,23.72
2189,65892.64,836614.0,23.70
2190,65922.73,836644.093,23.71
2191,65952.84,836674.203,23.74
2192,65982.94,836704.296,23.67
2193,66013.05,836734.406,23.67
2194,66043.14,836764.5,23.65
2195,66073.25,836794.609,23.64
2196,66103.34,836824.703,23.67
2197,66133.45,836854.812,23.64
2198,66163.55,836884.906,23.60
2199,66193.66,836915.015,23.65
2200,66223.75,836945.109,23.68
2201,66253.86,836975.218,23.68
2202,66283.95,837005.312,23.70
2203,66314.06,837035.421,23.68
2204,66344.16,837065.515,23.73
2205,66374.27,837095.625,23.76
2206,66404.36,837125.718,23.72
2207,66434.47,837155.828,23.76
2208,66464.56,837185.921,23.64
2209,66494.67,837216.031,23.66
2210,66524.77,837246.125,23.70
2211,66554.88,837276.234,23.67
2212,66584.97,837306.328,23.69
2213,66615.08,837336.437,23.73
2214,66645.17,837366.531,23.70
2215,66675.28,837396.64,23.77
2216,66705.38,837426.734,23.65
2217,66735.48,837456.843,23.67
2218,66765.58,837486.937,23.71
2219,66795.69,837517.046,23.66
2220,66825.78,837547.14,23.69
2221,66855.89,837577.25,23.70
2222,66885.98,837607.343,23.72
2223,66916.09,837637.453,23.69
2224,66946.19,837667.546,23.64
2225,66976.3,837697.656,23.67
2226,67006.39,837727.75,23.69
2227,67036.5,837757.859,23.68
2228,67066.59,837787.953,23.65
2229,67096.7,837818.062,23.74
2230,67126.8,837848.156,23.70
2231,67156.91,837878.265,23.71
2232,67187.0,837908.359,23.75
2233,67217.11,837938.468,23.67
2234,67247.2,837968.562,23.71
2235,67277.31,837998.671,23.73
2236,67307.41,838028.765,23.68
2237,67337.52,838058.875,23.69
2238,67367.61,838088.968,23.68
2239,67397.72,838119.078,23.64
2240,67427.81,838149.171,23.66
2241,67457.92,838179.281,23.70
2242,67488.02,838209.375,23.72
2243,67518.12,838239.484,23.65
2244,67548.22,838269.578,23.71
2245,67578.33,838299.687,23.65
2246,67608.44,838329.796,23.62
2247,67638.53,838359.89,23.63
2248,67668.62,838389.984,23.63
2249,67698.73,838420.093,23.60
2250,67728.84,838450.203,23.62
2251,67758.94,838480.296,23.65
2252,67789.05,838510.406,23.64
2253,67819.14,838540.5,23.63
2254,67849.25,838570.609,23.66
2255,67879.34,838600.703,23.66
2256,67909.45,838630.812,23.64
2257,67939.55,838660.906,23.72
2258,67969.66,838691.015,23.69
2259,67999.75,838721.109,23.64
2260,68029.86,838751.218,23.72
2261,68059.95,838781.312,23.68
2262,68090.06,838811.421,23.71
2263,68120.16,838841.515,23.72
2264,68150.27,838871.625,23.67
2265,68180.36,838901.718,23.71
2266,68210.47,838931.828,23.76
2267,68240.56,838961.921,23.71
2268,68270.67,838992.031,23.71
2269,68300.77,839022.125,23.74
2270,68330.88,839052.234,23.71
2271,68360.97,839082.328,23.65
2272,68391.08,839112.437,23.68
2273,68421.17,839142.531,23.69
2274,68451.28,839172.64,23.74
2275,68481.38,839202.734,23.73
2276,68511.48,839232.843,23.71
2277,68541.58,839262.937,23.72
2278,68571.69,839293.046,23.71
2279,68601.78,839323.14,23.70
2280,68631.89,839353.25,23.68
2281,68661.98,839383.343,23.71
2282,68692.09,839413.453,23.72
2283,68722.19,839443.546,23.62
2284,68752.3,839473.656,23.66
2285,68782.39,839503.75,23.65
2286,68812.5,839533.859,23.68
2287,68842.59,839563.953,23.74
2288,68872.7,839594.062,23.69
2289,68902.8,839624.156,23.68
2290,68932.91,839654.265,23.64
2291,68963.0,839684.359,23.72
2292,68993.11,839714.468,23.65
2293,69023.2,839744.562,23.63
2294,69053.31,839774.671,23.64
2295,69083.41,839804.765,23.61
2296,69113.52,839834.875,23.68
2297,69143.61,839864.968,23.60
2298,69173.72,839895.078,23.68
2299,69203.81,839925.171,23.68
2300,69233.92,839955.281,23.65
2301,69264.02,839985.375,23.75
2302,69294.12,840015.484,23.65
2303,69324.22,840045.578,23.61
2304,69354.33,840075.687,23.70
2305,69384.44,840105.796,23.73
2306,69414.53,840135.89,23.81
2307,69444.64,840166.0,23.71
2308,69474.73,840196.093,23.73
2309,69504.84,840226.203,23.73
2310,69534.94,840256.296,23.72
2311,69565.05,840286.406,23.75
2312,69595.14,840316.5,23.68
2313,69625.25,840346.609,23.70
2314,69655.34,840376.703,23.69
2315,69685.45,840406.812,23.71
2316,69715.55,840436.906,23.60
2317,69745.66,840467.015,23.66
2318,69775.75,840497.109,23.69
2319,69805.86,840527.218,23.68
2320,69835.95,840557.312,23.71
2321,69866.06,840587.421,23.73
2322,69896.16,840617.515,23.67
2323,69926.27,840647.625,23.73
2324,69956.36,840677.718,23.70
2325,69986.47,840707.828,23.70
2326,70016.56,840737.921,23.67
2327,70046.67,840768.031,23.72
2328,70076.77,840798.125,23.67
2329,70106.88,840828.234,23.74
2330,70136.97,840858.328,23.68
2331,70167.08,840888.437,23.73
2332,70197.17,840918.531,23.73
2333,70227.28,840948.64,23.72
2334,70257.38,840978.734,23.73
2335,70287.48,841008.843,23.70
2336,70317.58,841038.937,23.71
2337,70347.69,841069.046,23.76
2338,70377.78,841099.14,23.75
2339,70407.89,841129.25,23.74
2340,70437.98,841159.343,23.72
2341,70468.09,841189.453,23.70
2342,70498.19,841219.546,23.71
2343,70528.3,841249.656,23.74
2344,70558.39,841279.75,23.75
2345,70588.5,841309.859,23.76
2346,70618.59,841339.953,23.69
2347,70648.7,841370.062,23.65
2348,70678.8,841400.156,23.65
2349,70708.91,841430.265,23.61
2350,70739.0,841460.359,23.66
2351,70769.11,841490.468,23.63
2352,70799.22,841520.578,23.60
2353,70829.31,841550.671,23.64
2354,70859.42,841580.781,23.70
2355,70889.52,841610.875,23.72
2356,70919.62,841640.984,23.63
2357,70949.72,841671.078,23.66
2358,70979.83,841701.187,23.71
2359,71009.92,841731.281,23.73
2360,71040.03,841761.39,23.72
2361,71070.12,841791.484,23.74
2362,71100.23,841821.593,23.68
2363,71130.33,841851.687,23.69
2364,71160.44,841881.796,23.68
2365,71190.53,841911.89,23.75
2366,71220.64,841942.0,23.71
2367,71250.73,841972.093,23.69
2368,71280.84,842002.203,23.70
2369,71310.94,842032.296,23.68
2370,71341.05,842062.406,23.68
2371,71371.14,842092.5,23.68
2372,71401.25,842122.609,23.64
2373,71431.34,842152.703,23.61
2374,71461.45,842182.812,23.68
2375,71491.55,842212.906,23.64
2376,71521.66,842243.015,23.71
2377,71551.75,842273.109,23.71
2378,71581.86,842303.218,23.64
2379,71611.95,842333.312,23.67
2380,71642.06,842363.421,23.72
2381,71672.16,842393.515,23.67
2382,71702.27,842423.625,23.73
2383,71732.36,842453.718,23.75
2384,71762.47,842483.828,23.72
2385,71792.56,842513.921,23.71
2386,71822.67,842544.031,23.74
2387,71852.77,842574.125,23.70
2388,71882.88,842604.234,23.65
2389,71912.97,842634.328,23.70
2390,71943.08,842664.437,23.67
2391,71973.17,842694.531,23.72
2392,72003.28,842724.64,23.70
2393,72033.38,842754.734,23.69
2394,72063.48,842784.843,23.69
2395,72093.58,842814.937,23.64
2396,72123.69,842845.046,23.65
2397,72153.78,842875.14,23.64
2398,72183.89,842905.25,23.66
2399,72213.98,842935.343,23.65
2400,72244.09,842965.453,23.70
2401,72274.19,842995.546,23.66
2402,72304.3,843025.656,23.65
2403,72334.39,843055.75,23.68
2404,72364.5,843085.859,23.69
2405,72394.61,843115.968,23.63
2406,72424.7,843146.062,23.68
2407,72454.81,843176.171,23.60
2408,72484.91,843206.265,23.61
2409,72515.02,843236.375,23.66
2410,72545.11,843266.468,23.73
2411,72575.22,843296.578,23.66
2412,72605.31,843326.671,23.66
2413,72635.42,843356.781,23.66
2414,72665.52,843386.875,23.72
2415,72695.62,843416.984,23.73
2416,72725.72,843447.078,23.64
2417,72755.83,843477.187,23.68
2418,72785.92,843507.281,23.75
2419,72816.03,843537.39,23.61
2420,72846.12,843567.484,23.69
2421,72876.23,843597.593,23.70
2422,72906.33,843627.687,23.71
2423,72936.44,843657.796,23.68
2424,72966.53,843687.89,23.70
2425,72996.64,843718.0,23.72
2426,73026.73,843748.093,23.68
2427,73056.84,843778.203,23.71
